match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,homepos,awaypos,injury_time,goal_type,card_type
1709846,3980331,"possession",352,89,,,"38","62",,,
1709847,3984216,"possession",352,25,,,"64","36",,,
1709847,3984472,"possession",352,45,,,"63","37",,,
1709847,3984849,"possession",352,63,,,"57","43",,,
1709847,3985049,"possession",352,90,,,"56","44",,,
1709848,3984231,"possession",352,27,,,"49","51",,,
1709848,3984448,"possession",352,45,,,"45","55",,,
1709848,3984791,"possession",352,70,,,"44","56",,,
1709848,3985078,"possession",352,90,"1",,"50","50",,,
1709849,3985466,"possession",352,25,,,"37","63",,,
1709849,3985588,"possession",352,45,"1",,"38","62",,,
1709849,3986001,"possession",352,65,,,"39","61",,,
1709849,3986160,"possession",352,90,"1",,"38","62",,,
1709850,3981932,"possession",352,23,,,"52","48",,,
1709850,3982069,"possession",352,45,"1",,"46","54",,,
1709850,3982224,"possession",352,69,,,"42","58",,,
1709850,3982381,"possession",352,90,"1",,"44","56",,,
1709851,3986688,"possession",352,25,,,"43","57",,,
1709851,3986728,"possession",352,44,,,"41","59",,,
1709851,3986779,"possession",352,68,,,"50","50",,,
1709851,3986838,"possession",352,90,,,"54","46",,,
1709852,3984182,"possession",352,22,,,"39","61",,,
1709852,3984837,"possession",352,72,,,"36","64",,,
1709852,3985084,"possession",352,90,"1",,"37","63",,,
1709853,3982908,"possession",352,25,,,"56","44",,,
1709853,3983074,"possession",352,45,,,"49","51",,,
1709853,3983604,"possession",352,67,,,"51","49",,,
1709853,3983837,"possession",352,89,,,"48","52",,,
1709854,3984151,"possession",352,20,,,"38","62",,,
1709854,3984435,"possession",352,45,,,"47","53",,,
1709854,3984801,"possession",352,72,,,"50","50",,,
1709854,3985008,"possession",352,90,,,"52","48",,,
1709855,3981959,"possession",352,28,,,"47","53",,,
1709855,3982064,"possession",352,45,,,"54","46",,,
1709855,3982210,"possession",352,68,,,"55","45",,,
1709855,3982354,"possession",352,90,"2",,"52","48",,,
1709856,3984185,"possession",352,22,,,"49","51",,,
1709856,3984410,"possession",352,42,,,"60","40",,,
1709856,3984826,"possession",352,71,,,"60","40",,,
1709856,3985030,"possession",352,89,,,"58","42",,,
1709857,3992444,"possession",352,26,,,"56","44",,,
1709857,3992667,"possession",352,45,,,"63","37",,,
1709857,3993259,"possession",352,70,,,"59","41",,,
1709857,3993543,"possession",352,90,"1",,"61","39",,,
1709858,3992294,"possession",352,16,,,"52","48",,,
1709858,3992632,"possession",352,42,,,"47","53",,,
1709858,3993186,"possession",352,71,,,"45","55",,,
1709858,3993409,"possession",352,85,,"1",,,,,
1709858,3993415,"possession",352,86,,,"48","52",,,
1709859,3994652,"possession",352,21,,,"28","72",,,
1709859,3994891,"possession",352,45,"1",,"30","70",,,
1709859,3995254,"possession",352,65,,,"34","66",,,
1709859,3995691,"possession",352,90,"1",,"29","71",,,
1709860,3996572,"possession",352,20,,,"58","42",,,
1709860,3996965,"possession",352,44,,,"55","45",,,
1709860,3997412,"possession",352,66,,,"56","44",,,
1709860,3997817,"possession",352,90,"4",,"58","42",,,
1709861,3999069,"possession",352,23,,,"62","38",,,
1709861,3999174,"possession",352,45,,,"61","39",,,
1709861,3999365,"possession",352,66,,,"65","35",,,
1709861,3999521,"possession",352,90,,,"62","38",,,
1709862,3990229,"possession",352,25,,,"60","40",,,
1709862,3990622,"possession",352,45,"1",,"67","33",,,
1709862,3990990,"possession",352,65,,,"70","30",,,
1709862,3991396,"possession",352,90,"2",,"67","33",,,
1709863,3996618,"possession",352,22,,,"76","24",,,
1709863,3997006,"possession",352,45,"1",,"62","38",,,
1709863,3997378,"possession",352,67,,,"62","38",,,
1709863,3997709,"possession",352,90,"1",,"61","39",,,
1709864,3992457,"possession",352,27,,,"76","24",,,
1709864,3992665,"possession",352,45,,,"57","43",,,
1709864,3993110,"possession",352,67,,,"58","42",,,
1709864,3993461,"possession",352,90,"1",,"60","40",,,
1709865,3992365,"possession",352,21,,,"66","34",,,
1709865,3992663,"possession",352,45,,,"65","35",,,
1709865,3993084,"possession",352,65,,,"64","36",,,
1709865,3993477,"possession",352,90,"2",,"64","36",,,
1709866,3987360,"possession",352,23,,,"39","61",,,
1709866,3987508,"possession",352,45,"1",,"50","50",,,
1709866,3987661,"possession",352,68,,,"49","51",,,
1709866,3987833,"possession",352,90,"1",,"52","48",,,
1709867,4010745,"possession",352,20,,,"58","42",,,
1709867,4011029,"possession",352,45,,,"63","37",,,
1709867,4011415,"possession",352,65,,,"59","41",,,
1709867,4011677,"possession",352,90,,,"56","44",,,
1709868,4014023,"possession",352,20,,,"23","77",,,
1709868,4014297,"possession",352,45,,,"34","66",,,
1709868,4014667,"possession",352,65,,,"31","69",,,
1709868,4015050,"possession",352,90,,,"28","72",,,
1709869,4014044,"possession",352,22,,,"73","27",,,
1709869,4014288,"possession",352,45,,,"70","30",,,
1709869,4014754,"possession",352,71,,,"59","41",,,
1709870,4010802,"possession",352,25,,,"54","46",,,
1709870,4011030,"possession",352,45,,,"57","43",,,
1709870,4011387,"possession",352,66,,,"55","45",,,
1709870,4011670,"possession",352,90,"1",,"55","45",,,
1709871,4006021,"possession",352,21,,,"73","27",,,
1709871,4006221,"possession",352,45,"1",,"65","35",,,
1709871,4006380,"possession",352,65,,,"66","34",,,
1709871,4006565,"possession",352,90,"1",,"69","31",,,
1709872,4010743,"possession",352,20,,,"52","48",,,
1709872,4011031,"possession",352,45,,,"51","49",,,
1709872,4011399,"possession",352,67,,,"56","44",,,
1709872,4011660,"possession",352,90,"1",,"53","47",,,
1709873,4008845,"possession",352,27,,,"47","53",,,
1709873,4009186,"possession",352,45,"1",,"47","53",,,
1709873,4009556,"possession",352,74,,,"48","52",,,
1709873,4009766,"possession",352,90,"1",,"49","51",,,
1709874,4012609,"possession",352,22,,,"55","45",,,
1709874,4012700,"possession",352,45,,,"55","45",,,
1709874,4013027,"possession",352,72,,,"58","42",,,
1709874,4013250,"possession",352,90,"2",,"57","43",,,
1709875,4010779,"possession",352,23,,,"66","34",,,
1709875,4011039,"possession",352,45,"1",,"59","41",,,
1709875,4011423,"possession",352,67,,,"55","45",,,
1709875,4011687,"possession",352,90,"1",,"59","41",,,
1709876,4015894,"possession",352,23,,,"38","62",,,
1709876,4016005,"possession",352,43,,,"40","60",,,
1709876,4016219,"possession",352,68,,,"42","58",,,
1709876,4016328,"possession",352,90,,,"42","58",,,
1709877,4031535,"possession",352,24,,,"42","58",,,
1709877,4031628,"possession",352,44,,,"42","58",,,
1709877,4031799,"possession",352,64,,,"46","54",,,
1709877,4031950,"possession",352,89,,,"46","54",,,
1709878,4026201,"possession",352,25,,,"56","44",,,
1709878,4026418,"possession",352,42,,,"51","49",,,
1709878,4026860,"possession",352,65,,,"52","48",,,
1709878,4027208,"possession",352,87,,,"55","45",,,
1709879,4021238,"possession",352,21,,,"45","55",,,
1709879,4021423,"possession",352,45,"1",,"49","51",,,
1709879,4021596,"possession",352,65,,,"49","51",,,
1709879,4021789,"possession",352,90,"3",,"48","52",,,
1709880,4026082,"possession",352,16,,,"53","47",,,
1709880,4026446,"possession",352,43,,,"47","53",,,
1709880,4026845,"possession",352,64,,,"55","45",,,
1709880,4027270,"possession",352,90,,,"57","43",,,
1709881,4028154,"possession",352,20,,,"70","30",,,
1709881,4028280,"possession",352,44,,,"64","36",,,
1709881,4028662,"possession",352,65,,,"65","35",,,
1709882,4026165,"possession",352,22,,,"38","62",,,
1709882,4026434,"possession",352,42,,,"43","57",,,
1709882,4026949,"possession",352,69,,,"46","54",,,
1709882,4027249,"possession",352,88,,,"48","52",,,
1709883,4024124,"possession",352,15,,,"68","32",,,
1709883,4024833,"possession",352,45,,,"63","37",,,
1709883,4024979,"possession",352,62,,,"63","37",,,
1709883,4025296,"possession",352,90,"1",,"68","32",,,
1709884,4026147,"possession",352,21,,,"27","73",,,
1709884,4026448,"possession",352,44,,,"40","60",,,
1709884,4026855,"possession",352,65,,,"35","65",,,
1709884,4027299,"possession",352,90,"3",,"35","65",,,
1709885,4030171,"possession",352,21,,,"66","34",,,
1709885,4030324,"possession",352,43,,,"58","42",,,
1709885,4030632,"possession",352,66,,,"59","41",,,
1709885,4030901,"possession",352,90,,,"60","40",,,
1709886,4026171,"possession",352,23,,,"30","70",,,
1709886,4026469,"possession",352,45,,,"51","49",,,
1709886,4026848,"possession",352,64,,,"52","48",,,
1709886,4027258,"possession",352,90,,,"54","46",,,
1709707,3651453,"possession",352,22,,,"43","57",,,
1709707,3651520,"possession",352,42,,,"45","55",,,
1709707,3651633,"possession",352,68,,,"47","53",,,
1709707,3651694,"possession",352,89,,,"48","52",,,
1709708,3644674,"possession",352,23,,,"40","60",,,
1709708,3644813,"possession",352,42,,,"38","62",,,
1709708,3645012,"possession",352,65,,,"40","60",,,
1709708,3645109,"possession",352,90,"3",,"36","64",,,
1709709,3648511,"possession",352,27,,,"45","55",,,
1709709,3648513,"possession",352,44,,,"67","33",,,
1709709,3648706,"possession",352,66,,,"65","35",,,
1709709,3648931,"possession",352,90,"1",,"51","49",,,
1709710,3648235,"possession",352,22,,,"59","41",,,
1709710,3648480,"possession",352,45,"2",,"58","42",,,
1709710,3648752,"possession",352,71,,,"58","42",,,
1709710,3648920,"possession",352,90,"1",,"59","41",,,
1709711,3650030,"possession",352,26,,,"57","43",,,
1709711,3650251,"possession",352,45,"1",,"58","42",,,
1709711,3650543,"possession",352,70,,,"57","43",,,
1709711,3650743,"possession",352,90,"1",,"59","41",,,
1709712,3648277,"possession",352,26,,,"52","48",,,
1709712,3648467,"possession",352,45,"1",,"47","53",,,
1709712,3648704,"possession",352,65,,,"48","52",,,
1709712,3648938,"possession",352,90,"1",,"46","54",,,
1709713,3646478,"possession",352,17,,,"63","37",,,
1709713,3646839,"possession",352,42,,,"63","37",,,
1709713,3647248,"possession",352,70,,,"70","30",,,
1709713,3647457,"possession",352,89,,,"72","28",,,
1709714,3648230,"possession",352,21,,,"63","37",,,
1709714,3648509,"possession",352,45,,,"51","49",,,
1709714,3648708,"possession",352,67,,,"50","50",,,
1709714,3654270,"possession",352,89,,,"52","48",,,
1709715,3649964,"possession",352,20,,,"58","42",,,
1709715,3650232,"possession",352,45,"1",,"53","47",,,
1709715,3650467,"possession",352,64,,,"60","40",,,
1709715,3650736,"possession",352,90,,,"53","47",,,
1709716,3648337,"possession",352,24,,,"47","53",,,
1709716,3648443,"possession",352,43,,,"55","45",,,
1709716,3648750,"possession",352,69,,,"44","56",,,
1709716,3648909,"possession",352,86,,,"43","57",,,
1709887,4063419,"possession",352,25,,,"48","52",,,
1709887,4063827,"possession",352,45,,,"48","52",,,
1709887,4063970,"possession",352,62,,,"45","55",,,
1709887,4064209,"possession",352,90,"1",,"40","60",,,
1709888,4064973,"possession",352,26,,,"39","61",,,
1709888,4065199,"possession",352,45,"1",,"43","57",,,
1709888,4065604,"possession",352,68,,,"43","57",,,
1709888,4065939,"possession",352,90,"1",,"46","54",,,
1709889,4064992,"possession",352,25,,,"46","54",,,
1709889,4065189,"possession",352,43,,,"54","46",,,
1709889,4065712,"possession",352,74,,,"40","60",,,
1709889,4065965,"possession",352,90,"2",,"39","61",,,
1709890,4064968,"possession",352,26,,,"61","39",,,
1709890,4065176,"possession",352,44,,,"60","40",,,
1709890,4065699,"possession",352,67,,,"57","43",,,
1709890,4066021,"possession",352,90,"3",,"56","44",,,
1709891,4069523,"possession",352,25,,,"65","35",,,
1709891,4069703,"possession",352,44,,,"67","33",,,
1709891,4069884,"possession",352,64,,,"64","36",,,
1709891,4070093,"possession",352,87,,,"65","35",,,
1709892,4070539,"possession",352,23,,,"60","40",,,
1709892,4070657,"possession",352,45,,,"53","47",,,
1709892,4070838,"possession",352,68,,,"52","48",,,
1709892,4071005,"possession",352,90,"1",,"52","48",,,
1709893,4059996,"possession",352,20,,,"40","60",,,
1709893,4060104,"possession",352,43,,,"43","57",,,
1709893,4060232,"possession",352,64,,,"41","59",,,
1709893,4060371,"possession",352,90,"1",,"42","58",,,
1709894,4069503,"possession",352,23,,,"68","32",,,
1709894,4069672,"possession",352,44,,,"61","39",,,
1709894,4069931,"possession",352,68,,,"59","41",,,
1709894,4070136,"possession",352,89,,,"58","42",,,
1709895,4064991,"possession",352,26,,,"71","29",,,
1709895,4065190,"possession",352,44,,,"61","39",,,
1709895,4065676,"possession",352,71,,,"57","43",,,
1709895,4065947,"possession",352,90,,,"54","46",,,
1709896,4064880,"possession",352,20,,,"47","53",,,
1709896,4065201,"possession",352,45,"1",,"48","52",,,
1709896,4065548,"possession",352,64,,,"51","49",,,
1709896,4065951,"possession",352,90,"1",,"54","46",,,
1709897,4075077,"possession",352,11,,,"40","60",,,
1709897,4075102,"possession",352,20,,,"51","49",,,
1709897,4075147,"possession",352,32,,,"52","48",,,
1709897,4075178,"possession",352,40,,,"52","48",,,
1709897,4075216,"possession",352,45,"2",,"53","47",,,
1709897,4075281,"possession",352,56,,,"50","50",,,
1709897,4075323,"possession",352,65,,,"50","50",,,
1709897,4075376,"possession",352,75,,,"49","51",,,
1709897,4075419,"possession",352,85,,,"49","51",,,
1709897,4075467,"possession",352,90,"3",,"49","51",,,
1709898,4078169,"possession",352,23,,,"50","50",,,
1709898,4078482,"possession",352,45,"2",,"43","57",,,
1709898,4078902,"possession",352,67,,,"42","58",,,
1709898,4079275,"possession",352,90,"2",,"41","59",,,
1709899,4076659,"possession",352,25,,,"50","50",,,
1709899,4076991,"possession",352,45,,,"52","48",,,
1709899,4077219,"possession",352,67,,,"46","54",,,
1709899,4077401,"possession",352,89,,,"45","55",,,
1709900,4078195,"possession",352,25,,,"53","47",,,
1709900,4078465,"possession",352,45,"1",,"57","43",,,
1709900,4078845,"possession",352,66,,,"57","43",,,
1709900,4079216,"possession",352,90,"1",,"51","49",,,
1709901,4083048,"possession",352,24,,,"70","30",,,
1709901,4083184,"possession",352,45,"1",,"69","31",,,
1709901,4083394,"possession",352,67,,,"67","33",,,
1709901,4083573,"possession",352,90,"3",,"64","36",,,
1709902,4078157,"possession",352,23,,,"40","60",,,
1709902,4078448,"possession",352,44,,,"38","62",,,
1709902,4078837,"possession",352,66,,,"41","59",,,
1709902,4079156,"possession",352,87,,,"45","55",,,
1709903,4078190,"possession",352,25,,,"53","47",,,
1709903,4078459,"possession",352,45,,,"53","47",,,
1709903,4079061,"possession",352,78,,,"56","44",,,
1709903,4079289,"possession",352,90,"5",,"53","47",,,
1709904,4080100,"possession",352,20,,,"72","28",,,
1709904,4080198,"possession",352,45,,,"72","28",,,
1709904,4080597,"possession",352,65,,,"69","31",,,
1709904,4081076,"possession",352,90,"4",,"68","32",,,
1709905,4082038,"possession",352,20,,,"49","51",,,
1709905,4082201,"possession",352,44,,,"50","50",,,
1709905,4082381,"possession",352,65,,,"56","44",,,
1709905,4082595,"possession",352,90,"1",,"51","49",,,
1709906,4078167,"possession",352,23,,,"72","28",,,
1709906,4078458,"possession",352,45,,,"64","36",,,
1709906,4078856,"possession",352,66,,,"61","39",,,
1709906,4079207,"possession",352,90,,,"62","38",,,
1709907,4094343,"possession",352,25,,,"53","47",,,
1709907,4094499,"possession",352,45,"1",,"45","55",,,
1709907,4094773,"possession",352,65,,,"47","53",,,
1709907,4095025,"possession",352,90,"3",,"44","56",,,
1709908,4096513,"possession",352,23,,,"46","54",,,
1709908,4096598,"possession",352,45,,,"45","55",,,
1709908,4097081,"possession",352,71,,,"46","54",,,
1709908,4097422,"possession",352,90,,,"45","55",,,
1709909,4094321,"possession",352,25,,,"40","60",,,
1709909,4094455,"possession",352,43,,,"47","53",,,
1709909,4094761,"possession",352,67,,,"45","55",,,
1709909,4094952,"possession",352,90,,,"44","56",,,
1709910,4093178,"possession",352,22,,,"50","50",,,
1709910,4093270,"possession",352,45,,,"44","56",,,
1709910,4093492,"possession",352,67,,,"46","54",,,
1709910,4093713,"possession",352,90,"3",,"47","53",,,
1709911,4096510,"possession",352,22,,,"62","38",,,
1709911,4096589,"possession",352,44,,,"69","31",,,
1709911,4097018,"possession",352,67,,,"68","32",,,
1709911,4097438,"possession",352,90,,,"69","31",,,
1709912,4094308,"possession",352,23,,,"47","53",,,
1709912,4094478,"possession",352,45,"1",,"47","53",,,
1709912,4094763,"possession",352,67,,,"48","52",,,
1709912,4094961,"possession",352,90,,,"45","55",,,
1709913,4092155,"possession",352,20,,,"48","52",,,
1709913,4092231,"possession",352,44,,,"44","56",,,
1709913,4092302,"possession",352,65,,,"44","56",,,
1709913,4092366,"possession",352,90,,,"41","59",,,
1709914,4098415,"possession",352,23,,,"53","47",,,
1709914,4098604,"possession",352,45,,,"60","40",,,
1709914,4098868,"possession",352,67,,,"62","38",,,
1709914,4099134,"possession",352,90,"1",,"61","39",,,
1709915,4098416,"possession",352,23,,,"45","55",,,
1709915,4098585,"possession",352,44,,,"52","48",,,
1709915,4098891,"possession",352,71,,,"52","48",,,
1709915,4099105,"possession",352,90,"1",,"55","45",,,
1709916,4099904,"possession",352,23,,,"24","76",,,
1709916,4100033,"possession",352,45,"1",,"24","76",,,
1709916,4100296,"possession",352,70,,,"34","66",,,
1709916,4100406,"possession",352,90,"1",,"38","62",,,
1709917,4119231,"possession",352,24,,,"68","32",,,
1709917,4119479,"possession",352,45,,,"68","32",,,
1709917,4119859,"possession",352,64,,,"71","29",,,
1709917,4120159,"possession",352,90,"2",,"66","34",,,
1709918,4116362,"possession",352,20,,,"34","66",,,
1709918,4116537,"possession",352,45,"1",,"38","62",,,
1709918,4117110,"possession",352,65,,,"35","65",,,
1709918,4117693,"possession",352,90,,,"34","66",,,
1709919,4112869,"possession",352,20,,,"50","50",,,
1709919,4113286,"possession",352,45,,,"56","44",,,
1709919,4113706,"possession",352,64,,,"55","45",,,
1709919,4114136,"possession",352,90,,,"56","44",,,
1709920,4112930,"possession",352,23,,,"54","46",,,
1709920,4113284,"possession",352,45,,,"55","45",,,
1709920,4113688,"possession",352,60,,,"55","45",,,
1709920,4114166,"possession",352,89,,,"54","46",,,
1709921,4109725,"possession",352,23,,,"65","35",,,
1709921,4110351,"possession",352,45,"1",,"66","34",,,
1709921,4111102,"possession",352,68,,,"67","33",,,
1709921,4111319,"possession",352,88,,,"63","37",,,
1709922,4112965,"possession",352,25,,,"44","56",,,
1709922,4113282,"possession",352,45,,,"44","56",,,
1709922,4113964,"possession",352,67,,,"42","58",,,
1709922,4114298,"possession",352,90,"4",,"48","52",,,
1709923,4121274,"possession",352,25,,,"29","71",,,
1709923,4121414,"possession",352,45,"3",,"36","64",,,
1709923,4121598,"possession",352,64,,,"42","58",,,
1709923,4121770,"possession",352,90,"1",,"43","57",,,
1709924,4113027,"possession",352,24,,,"62","38",,,
1709924,4113307,"possession",352,44,,,"67","33",,,
1709924,4113841,"possession",352,67,,,"65","35",,,
1709924,4114202,"possession",352,90,"1",,"63","37",,,
1709925,4106026,"possession",352,25,,,"48","52",,,
1709925,4106186,"possession",352,45,,,"55","45",,,
1709925,4106385,"possession",352,66,,,"57","43",,,
1709925,4106556,"possession",352,90,,,"55","45",,,
1709926,4112894,"possession",352,21,,,"44","56",,,
1709926,4113291,"possession",352,45,"1",,"55","45",,,
1709926,4113769,"possession",352,67,,,"54","46",,,
1709926,4114157,"possession",352,90,"1",,"50","50",,,
1709927,4137416,"possession",352,23,,,"68","32",,,
1709927,4137757,"possession",352,45,,,"67","33",,,
1709927,4138380,"possession",352,68,,,"67","33",,,
1709927,4138731,"possession",352,90,,,"65","35",,,
1709928,4137468,"possession",352,25,,,"51","49",,,
1709928,4137776,"possession",352,45,"1",,"51","49",,,
1709928,4138288,"possession",352,65,,,"48","52",,,
1709928,4138690,"possession",352,89,,,"47","53",,,
1709929,4137428,"possession",352,23,,,"40","60",,,
1709929,4137741,"possession",352,43,,,"47","53",,,
1709929,4138410,"possession",352,66,,,"51","49",,,
1709929,4138736,"possession",352,90,"1",,"49","51",,,
1709930,4141165,"possession",352,23,,,"41","59",,,
1709930,4141303,"possession",352,44,,,"37","63",,,
1709930,4141760,"possession",352,68,,,"36","64",,,
1709930,4142131,"possession",352,88,,,"35","65",,,
1709931,4145118,"possession",352,22,,,"32","68",,,
1709931,4145262,"possession",352,45,"1",,"30","70",,,
1709931,4145488,"possession",352,71,,,"34","66",,,
1709931,4145592,"possession",352,90,"3",,"36","64",,,
1709932,4137466,"possession",352,25,,,"43","57",,,
1709932,4137758,"possession",352,45,,,"52","48",,,
1709932,4138274,"possession",352,65,,,"52","48",,,
1709932,4138689,"possession",352,90,,,"52","48",,,
1709933,4143379,"possession",352,23,,,"56","44",,,
1709933,4143596,"possession",352,44,,,"56","44",,,
1709933,4143953,"possession",352,69,,,"57","43",,,
1709933,4144172,"possession",352,89,,,"53","47",,,
1709934,4137394,"possession",352,21,,,"48","52",,,
1709934,4137765,"possession",352,45,,,"51","49",,,
1709934,4138309,"possession",352,64,,,"51","49",,,
1709934,4138756,"possession",352,90,"1",,"52","48",,,
1709935,4133410,"possession",352,23,,,"41","59",,,
1709935,4133963,"possession",352,44,,,"40","60",,,
1709935,4134964,"possession",352,69,,,"43","57",,,
1709935,4135337,"possession",352,88,,,"43","57",,,
1709936,4130381,"possession",352,20,,,"57","43",,,
1709936,4130560,"possession",352,45,,,"61","39",,,
1709936,4130903,"possession",352,90,"1",,"54","46",,,
1709937,4166056,"possession",352,20,,,"63","37",,,
1709937,4166180,"possession",352,45,"1",,"59","41",,,
1709937,4166624,"possession",352,66,,,"58","42",,,
1709937,4167091,"possession",352,90,"2",,"54","46",,,
1709938,4162842,"possession",352,25,,,"65","35",,,
1709938,4163149,"possession",352,45,"1",,"63","37",,,
1709938,4163572,"possession",352,66,,,"64","36",,,
1709938,4164062,"possession",352,90,"5",,"65","35",,,
1709939,4162854,"possession",352,25,,,"44","56",,,
1709939,4163120,"possession",352,43,,,"47","53",,,
1709939,4163740,"possession",352,72,,,"48","52",,,
1709939,4164016,"possession",352,89,,,"47","53",,,
1709940,4170031,"possession",352,21,,,"52","48",,,
1709940,4170176,"possession",352,45,"1",,"54","46",,,
1709940,4170393,"possession",352,68,,,"48","52",,,
1709940,4170537,"possession",352,90,"1",,"44","56",,,
1709941,4156539,"possession",352,20,,,"61","39",,,
1709941,4156772,"possession",352,45,,,"62","38",,,
1709941,4157013,"possession",352,66,,,"69","31",,,
1709941,4157240,"possession",352,90,"1",,"65","35",,,
1709942,4168216,"possession",352,20,,,"57","43",,,
1709942,4168436,"possession",352,45,,,"54","46",,,
1709942,4168766,"possession",352,65,,,"58","42",,,
1709942,4169089,"possession",352,90,"3",,"56","44",,,
1709943,4328921,"possession",352,25,,,"49","51",,,
1709943,4329144,"possession",352,45,,,"48","52",,,
1709943,4329556,"possession",352,67,,,"52","48",,,
1709943,4329829,"possession",352,90,,,"53","47",,,
1709944,4162855,"possession",352,26,,,"56","44",,,
1709944,4163099,"possession",352,42,,,"55","45",,,
1709944,4163679,"possession",352,71,,,"58","42",,,
1709944,4163964,"possession",352,89,,,"55","45",,,
1709945,4159885,"possession",352,20,,,"77","23",,,
1709945,4160211,"possession",352,45,,,"67","33",,,
1709945,4160967,"possession",352,70,,,"69","31",,,
1709946,4162759,"possession",352,20,,,"51","49",,,
1709946,4163110,"possession",352,43,,,"54","46",,,
1709946,4163571,"possession",352,66,,,"57","43",,,
1709946,4164007,"possession",352,90,"2",,"55","45",,,
1709947,4188305,"possession",352,26,,,"50","50",,,
1709947,4188531,"possession",352,45,"1",,"52","48",,,
1709947,4188888,"possession",352,66,,,"50","50",,,
1709947,4189161,"possession",352,90,"3",,"46","54",,,
1709948,4188266,"possession",352,22,,,"43","57",,,
1709948,4188524,"possession",352,44,,,"43","57",,,
1709948,4188910,"possession",352,69,,,"43","57",,,
1709948,4189193,"possession",352,89,,,"43","57",,,
1709949,4226303,"possession",352,24,,,"43","57",,,
1709949,4226358,"possession",352,42,,,"44","56",,,
1709949,4226502,"possession",352,71,,,"43","57",,,
1709949,4226561,"possession",352,88,,,"37","63",,,
1709950,4191052,"possession",352,26,,,"59","41",,,
1709950,4191279,"possession",352,45,"1",,"62","38",,,
1709950,4191782,"possession",352,67,,,"62","38",,,
1709950,4192392,"possession",352,90,"3",,"63","37",,,
1709951,4193688,"possession",352,20,,,"73","27",,,
1709951,4194045,"possession",352,45,,,"72","28",,,
1709951,4194509,"possession",352,65,,,"71","29",,,
1709951,4195009,"possession",352,90,"2",,"71","29",,,
1709952,4180254,"possession",352,20,,,"58","42",,,
1709952,4180492,"possession",352,43,,,"51","49",,,
1709952,4180780,"possession",352,65,,,"53","47",,,
1709953,4185718,"possession",352,22,,,"67","33",,,
1709953,4186336,"possession",352,45,,,"68","32",,,
1709953,4186894,"possession",352,67,,,"63","37",,,
1709953,4187273,"possession",352,90,"1",,"62","38",,,
1709954,4193746,"possession",352,26,,,"61","39",,,
1709954,4194039,"possession",352,45,"1",,"62","38",,,
1709954,4194544,"possession",352,69,,,"59","41",,,
1709954,4194991,"possession",352,90,"3",,"59","41",,,
1709955,4188280,"possession",352,24,,,"53","47",,,
1709955,4188536,"possession",352,45,"1",,"43","57",,,
1709955,4188923,"possession",352,69,,,"41","59",,,
1709955,4189146,"possession",352,89,,,"40","60",,,
1709956,4196187,"possession",352,21,,,"54","46",,,
1709956,4196350,"possession",352,45,,,"43","57",,,
1709956,4196559,"possession",352,65,,,"44","56",,,
1709956,4196768,"possession",352,90,"3",,"45","55",,,
1709957,4213991,"possession",352,24,,,"64","36",,,
1709957,4214307,"possession",352,43,,,"66","34",,,
1709957,4214824,"possession",352,69,,,"67","33",,,
1709957,4215184,"possession",352,90,,,"67","33",,,
1709958,4213958,"possession",352,23,,,"57","43",,,
1709958,4214308,"possession",352,45,"1",,"59","41",,,
1709958,4214685,"possession",352,66,,,"61","39",,,
1709959,4210684,"possession",352,22,,,"34","66",,,
1709959,4211118,"possession",352,43,,,"31","69",,,
1709959,4212190,"possession",352,71,,,"36","64",,,
1709959,4212605,"possession",352,90,"1",,"35","65",,,
1709960,4213975,"possession",352,24,,,"63","37",,,
1709960,4214274,"possession",352,44,,,"58","42",,,
1709960,4214791,"possession",352,69,,,"54","46",,,
1709960,4215150,"possession",352,90,,,"56","44",,,
1709961,4208166,"possession",352,20,,,"78","22",,,
1709961,4208373,"possession",352,45,,,"74","26",,,
1709961,4208579,"possession",352,65,,,"67","33",,,
1709961,4208754,"possession",352,90,,,"65","35",,,
1709962,4213971,"possession",352,24,,,"42","58",,,
1709962,4214275,"possession",352,44,,,"40","60",,,
1709962,4214796,"possession",352,69,,,"45","55",,,
1709962,4215097,"possession",352,86,,,"49","51",,,
1709963,4221968,"possession",352,22,,,"44","56",,,
1709963,4222123,"possession",352,42,,,"40","60",,,
1709963,4222388,"possession",352,68,,,"41","59",,,
1709963,4222552,"possession",352,88,,,"43","57",,,
1709964,4219484,"possession",352,23,,,"41","59",,,
1709964,4219762,"possession",352,45,"1",,"45","55",,,
1709964,4220172,"possession",352,67,,,"47","53",,,
1709964,4220613,"possession",352,90,"1",,"45","55",,,
1709965,4216954,"possession",352,20,,,"71","29",,,
1709965,4217251,"possession",352,45,,,"66","34",,,
1709965,4217515,"possession",352,65,,,"63","37",,,
1709965,4218087,"possession",352,90,"1",,"61","39",,,
1709966,4213982,"possession",352,25,,,"53","47",,,
1709966,4214264,"possession",352,43,,,"53","47",,,
1709966,4214677,"possession",352,65,,,"56","44",,,
1709794,4242028,"possession",352,25,,,"40","60",,,
1709794,4242189,"possession",352,45,"3",,"38","62",,,
1709794,4242313,"possession",352,67,,,"36","64",,,
1709794,4242455,"possession",352,90,"4",,"36","64",,,
1709967,4234534,"possession",352,21,,,"41","59",,,
1709967,4234781,"possession",352,41,,,"46","54",,,
1709967,4235226,"possession",352,65,,,"59","41",,,
