match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,coordinates,player1,player2,team
1479159,3237626,,71,44,,,"n",,"447084","36011",8226
1479159,3238047,,71,60,,,"n",,"39841","242709",8226
1479160,3237392,,71,8,,"1",,,,,
1479160,3237432,,71,24,,,"n",,"130667","180126",9905
1479160,3238220,,71,86,,,"n",,"201888","237542",9905
1479161,3237359,,115,3,,,"o",,"27425",,8406
1479161,3237403,,71,11,,,"n",,"26982","37319",8406
1479161,3237950,,71,49,,,"n",,"35997","243829",8406
1479161,3238002,,71,55,,,"n",,"243829",,8406
1479162,3235473,,71,31,,,"n",,"150565","93447",9789
1479162,3235508,,71,54,,,"n",,"36518","94666",9776
1479162,3235518,,71,65,,,"n",,"150565","129944",9789
1479163,3240829,,71,4,,,"n",,"50345","40605",8177
1479163,3240915,,71,20,,,"n",,"36035",,8165
1479163,3241269,,71,68,,,"n",,"194533",,8165
1479163,3241386,,20,90,,,"p",,"194533",,8165
1478999,2928426,,71,75,,,"n",,"331542",,9789
1478999,2928487,,20,86,,,"p",,"129944",,9789
1478999,2928506,,71,89,,,"n",,"36293",,9776
1479000,2926030,,71,20,,,"n",,"58346",,9788
1479000,2926176,,71,53,,,"n",,"269788",,9788
1479000,2926237,,20,66,,,"p",,"27412",,9788
1479001,2924452,,115,42,,,"o",,"97734",,10269
1479002,2924820,,71,55,,,"n",,"259296",,8721
1479002,2924878,,71,61,,,"n",,"40193",,8721
1479002,2924893,,71,68,,,"n",,"28480",,8721
1479002,2925244,,71,90,,,"n",,"469705",,8721
1479003,2924256,,71,23,,,"n",,"141396",,8697
1479004,2927602,,71,40,,,"n",,"194533",,8165
1479004,2927646,,71,61,,,"n",,"38364",,8177
1479004,2927689,,20,78,,,"p",,"40605",,8177
1479004,2927784,,71,89,,,"n",,"115847",,8165
1479005,2924881,,71,64,,,"n",,"31294",,9905
1479005,2924892,,71,68,,,"n",,"97747",,9905
1479005,2924897,,71,71,,,"n",,"37389",,8358
1479006,2924244,,71,6,,,"n",,"242709",,8226
1479006,2924427,,20,44,,,"p",,"30840",,9790
1479006,2924751,,71,51,,,"n",,"212893",,8226
1479006,2924891,,71,67,,,"n",,"71605",,8226
1479006,2924909,,71,74,,,"n",,"71605",,8226
1479006,2924950,,71,78,,,"n",,"242709",,8226
1479007,2924247,,71,13,,,"n",,"75447",,9823
1479164,3254703,,71,39,,,"n",,"26437","304345",10189
1479164,3254743,,71,44,,,"n",,"425963","72813",10189
1479165,3248232,,71,62,,,"n",,"212867","71560",8178
1479166,3254021,,71,35,,,"n",,"277460","26982",8406
1479166,3254077,,71,43,,,"n",,"243829","35997",8406
1479166,3254254,,71,57,,,"n",,"243829","240348",8406
1479166,3254287,,71,62,,,"n",,"115670","212892",10269
1479166,3254294,,71,64,,,"n",,"26982","240348",8406
1479167,3250884,,20,60,,,"p",,"115591",,8721
1479167,3250901,,71,66,,,"n",,"104045","30764",8721
1479167,3250954,,71,75,,,"n",,"147729","259296",8721
1479168,3250164,,71,26,,,"n",,"93447","94685",9789
1479168,3250354,,71,41,,,"n",,"73167","93447",9789
1479168,3250684,,71,47,,,"n",,"27492","129944",9789
1479168,3250887,,71,62,,,"n",,"73167","129944",9789
1479168,3251108,,71,85,,,"n",,"93447","331542",9789
1479168,3251158,,71,89,,,"n",,"359202",,8697
1479169,3250136,,71,18,,,"n",,"75447","121633",9823
1479169,3250732,,71,49,,,"n",,"30894","75447",9823
1479170,3250899,,71,68,,,"n",,"240837","132844",8358
1479170,3251095,,71,86,,,"n",,"71605","94885",8226
1479172,3251825,,195,15,,,"npm",,"50345",,8177
1479172,3251827,,71,15,,,"n",,"38364","50345",8177
1479172,3251871,,71,23,,,"n",,"50345","212881",8177
1479172,3251926,,71,38,,,"n",,"50345","40985",8177
1479173,3250118,,71,7,,,"n",,"37087","167065",9810
1479173,3250370,,71,43,,,"n",,"27478","37087",9810
1479173,3250400,,71,44,,,"n",,"38647","167065",9810
1479174,3265989,,71,10,,,"n",,"150565","73167",9789
1479174,3266026,,71,20,,,"n",,"150565","27492",9789
1479174,3266153,,20,47,,,"p",,"93447",,9789
1479174,3266213,,71,68,,,"n",,"387727","94652",9789
1479175,3266020,,71,19,,,"n",,"38432","161396",9823
1479175,3266065,,71,34,,,"n",,"176300","25366",9823
1479175,3266084,,71,42,,,"n",,"176300","95078",9823
1479175,3266272,,71,88,,,"n",,"25366",,9823
1479176,3266617,,71,28,,,"n",,"343748",,10189
1479176,3266865,,115,67,,,"o",,"20396",,10189
1479176,3266891,,71,74,,,"n",,"36784","26437",10189
1479177,3265974,,71,6,,,"n",,"25819",,9788
1479177,3266276,,71,88,,,"n",,"26195",,8697
1479178,3265993,,71,12,,,"n",,"94885","242709",8226
1479178,3266156,,71,49,,,"n",,"212893","36011",8226
1479178,3266203,,71,66,,,"n",,"94885","242709",8226
1479178,3266243,,71,78,,,"n",,"276738","298923",10269
1479178,3266283,,20,90,,,"p",,"242709",,8226
1479179,3264178,,71,51,,,"n",,"278863","97747",9905
1479179,3264240,,71,90,,,"n",,"95082","31294",9905
1479180,3268677,,71,65,,,"n",,"194533","89240",8165
1479181,3266030,,71,23,,,"n",,"193530","30987",9790
1479181,3266165,,71,51,,,"n",,"29255",,9776
1479181,3266189,,71,61,,,"n",,"29255","113902",9776
1479181,3266241,,71,76,,,"n",,"39847",,9790
1479181,3266266,,71,85,,,"n",,"29255","177942",9776
1479181,3266291,,71,90,,,"n",,"94666","208230",9776
1479182,3268762,,71,21,,,"n",,"40108","38364",8177
1479182,3269033,,71,58,,,"n",,"259296","115591",8721
1479182,3269103,,71,78,,,"n",,"188498","169200",8721
1479184,3279800,,71,4,,,"n",,"192625",,9788
1479184,3279848,,71,18,,,"n",,"114025","25819",9788
1479184,3280450,,71,57,,,"n",,"242709","212893",8226
1479184,3280663,,20,82,,,"p",,"36011",,8226
1479185,3279803,,71,5,,,"n",,"27307","50345",8177
1479185,3280106,,71,45,,,"n",,"38842",,10269
1479185,3280754,,71,87,,,"n",,"36889","212881",8177
1479186,3284545,,71,25,,,"n",,"116772","27303",9823
1479186,3284579,,71,34,,,"n",,"172949","30872",9823
1479186,3285002,,71,59,,,"n",,"116772","75447",9823
1479186,3285050,,71,65,,,"n",,"75447","27303",9823
1479187,3281691,,71,13,,,"n",,"104045","163670",8721
1479187,3281868,,71,45,,,"n",,"71560","113340",8178
1479187,3282027,,71,58,,,"n",,"147729","30764",8721
1479187,3282110,,195,73,,,"npm",,"115591",,8721
1479187,3282111,,71,73,,,"n",,"115591",,8721
1479188,3279947,,71,34,,,"n",,"29255","36326",9776
1479188,3280310,,71,46,,,"n",,"115847",,8165
1479188,3280319,,71,47,,,"n",,"150292","194533",8165
1479188,3280487,,195,63,,,"npm",,"177942",,9776
1479189,3279817,,71,7,,,"n",,"26982","243829",8406
1479189,3279847,,71,17,,,"n",,"240837",,8358
1479189,3280512,,71,73,,,"n",,"132844",,8358
1479189,3280572,,71,78,,,"n",,"26618","243829",8406
1479189,3280723,,71,85,,,"n",,"35997","26618",8406
1479189,3280888,,71,90,,,"n",,"243829",,8406
1479190,3280060,,71,42,,,"n",,"10967","193530",9790
1479190,3280439,,71,57,,,"n",,"193530","178781",9790
1479190,3280797,,71,90,,,"n",,"304733",,9790
1479192,3296931,,71,51,,,"n",,"36388","93447",9789
1479192,3297035,,71,64,,,"n",,"93447","73167",9789
1479192,3297221,,71,83,,,"n",,"73167","331542",9789
1479193,3297962,,71,3,,,"n",,"121633",,9823
1479193,3298061,,71,15,,,"n",,"30834","75447",9823
1479193,3298122,,71,24,,,"n",,"75447","121633",9823
1479193,3298134,,71,28,,,"n",,"30834","27303",9823
1479193,3298331,,115,64,,,"o",,"27303",,9823
1479193,3298392,,20,77,,,"p",,"30834","75447",9823
1479194,3296607,,71,37,,,"n",,"95082","193901",9905
1479195,3296515,,71,19,,,"n",,"42860","27316",8697
1479196,3299671,,71,4,,,"n",,"242709","71605",8226
1479196,3299754,,71,15,,,"n",,"104045","163670",8721
1479196,3299828,,71,38,,,"n",,"447084","36011",8226
1479196,3299835,,71,39,,,"n",,"71605","119525",8226
1479196,3299876,,71,43,,,"n",,"71605","119525",8226
1479196,3300340,,71,76,,,"n",,"163670","169200",8721
1479196,3300362,,20,82,,,"p",,"36011",,8226
1479196,3300379,,71,86,,,"n",,"94885","36011",8226
1479197,3296517,,71,21,,,"n",,"72735","36186",9904
1479197,3296967,,71,56,,,"n",,"26660","26982",8406
1479198,3296526,,115,24,,,"o",,"177698",,9776
1479198,3296918,,115,52,,,"o",,"184554",,9788
1479199,3300713,,71,31,,,"n",,"27234","298923",10269
1479199,3301384,,71,80,,,"n",,"27352","27475",9810
1479199,3301502,,71,89,,,"n",,"27478","37087",9810
1479202,3308929,,71,6,,,"n",,"36784","171698",10189
1479202,3308943,,71,28,,,"n",,"36784","243164",10189
1479202,3308961,,195,31,,,"npm",,"36784",,10189
1479202,3309237,,71,55,,,"n",,"40176","27335",10189
1479202,3309381,,71,79,,,"n",,"36784","243164",10189
1479203,3308928,,71,5,,,"n",,"25819","192625",9788
1479203,3308996,,71,35,,,"n",,"35997","243829",8406
1479203,3309424,,71,81,,,"n",,"26982","243829",8406
1479204,3308937,,71,24,,,"n",,"94666","208230",9776
1479204,3308968,,71,30,,,"n",,"298923","27234",10269
1479204,3308990,,71,35,,,"n",,"27234","298923",10269
1479204,3309221,,195,52,,,"npm",,"27324",,10269
1479204,3309452,,71,82,,,"n",,"177942","29255",9776
1479205,3308925,,195,5,,,"npm",,"39045",,9904
1479205,3308946,,71,28,,,"n",,"27427",,8178
1479205,3308980,,71,34,,,"n",,"79982","27314",9904
1479206,3308936,,71,17,,,"n",,"28480","169200",8721
1479206,3308944,,71,27,,,"n",,"176300","36183",9823
1479206,3309301,,71,63,,,"n",,"116772","172949",9823
1479206,3309310,,71,66,,,"n",,"75447","27303",9823
1479206,3309321,,71,71,,,"n",,"30924","30834",9823
1479206,3309397,,71,78,,,"n",,"116772","30834",9823
1479206,3309440,,71,80,,,"n",,"75447","116772",9823
1479207,3310246,,71,40,,,"n",,"49825",,8697
1479207,3310447,,71,68,,,"n",,"134217",,8697
1479208,3312389,,71,58,,,"n",,"30707","94652",9789
1479209,3312862,,71,51,,,"n",,"50345","40108",8177
1479209,3312947,,20,65,,,"p",,"95082",,9905
1479210,3308956,,71,29,,,"n",,"34420","27478",9810
1479210,3309316,,20,72,,,"p",,"304733",,9790
1479211,3320346,,71,31,,,"n",,"25819","192625",9788
1479211,3320460,,71,40,,,"n",,"58346","38398",9788
1479211,3321103,,71,77,,,"n",,"387727",,9789
1479212,3322484,,71,44,,,"n",,"75447","30872",9823
1479212,3322596,,71,52,,,"n",,"30872",,9823
1479212,3322813,,71,90,,,"n",,"31199","34114",8178
1479213,3320498,,195,45,,,"npm",,"27234",,10269
1479213,3320919,,71,55,,,"n",,"29471",,10269
1479213,3321133,,71,79,,,"n",,"27316",,8697
1479214,3320230,,195,3,,,"npm",,"36011",,8226
1479214,3320822,,71,49,,,"n",,"27420",,8226
1479214,3320880,,71,53,,,"n",,"242709","37357",8226
1479214,3321026,,71,67,,,"n",,"95082","97747",9905
1479214,3321048,,71,73,,,"n",,"435683",,9905
1479214,3321064,,71,75,,,"n",,"20694","95082",9905
1479214,3321404,,71,90,,,"n",,"20694","97747",9905
1479215,3319554,,71,5,,,"n",,"26982","66940",8406
1479215,3319645,,71,33,,,"n",,"36784","27335",10189
1479215,3319663,,71,49,,,"n",,"36784","304345",10189
1479216,3324460,,71,80,,,"n",,"304733",,9790
1479216,3324501,,115,86,,,"o",,"37042",,8165
1479216,3324559,,71,90,,,"n",,"194533","36035",8165
1479217,3320395,,71,36,,,"n",,"147729",,8721
1479217,3320806,,71,48,,,"n",,"208230","29255",9776
1479218,3324882,,71,34,,,"n",,"36771","10950",8358
1479218,3325274,,71,54,,,"n",,"33065","132844",8358
1479218,3325325,,71,59,,,"n",,"172321","27352",9810
1479218,3325393,,71,70,,,"n",,"237541","132844",8358
1479218,3325533,,71,90,,,"n",,"33065","196311",8358
1479219,3320838,,71,49,,,"n",,"94916","260470",9904
1479219,3320956,,71,57,,,"n",,"39840","260470",9904
1479219,3321381,,71,90,,,"n",,"39045","47357",9904
1479220,3335874,,71,17,,,"n",,"343748","425963",10189
1479220,3336615,,71,65,,,"n",,"36784",,10189
1479220,3336794,,71,81,,,"n",,"36518","240539",9776
1479220,3337031,,71,90,,,"n",,"36774",,10189
1479221,3338121,,71,28,,,"n",,"38398","192625",9788
1479221,3338141,,71,32,,,"n",,"58346",,9788
1479221,3338190,,71,40,,,"n",,"25819","58346",9788
1479222,3340721,,20,14,,,"p",,"36011",,8226
1479222,3340851,,71,39,,,"n",,"31199","26255",8178
1479222,3340871,,71,40,,,"n",,"212893","242709",8226
1479222,3341225,,71,54,,,"n",,"27429","37373",8178
1479222,3341547,,71,89,,,"n",,"71605","37357",8226
1479223,3336632,,71,70,,,"n",,"298923","58351",10269
1479224,3336074,,71,43,,,"n",,"36388","39455",9789
1479224,3336465,,71,52,,,"n",,"93447","73167",9789
1479224,3336939,,71,90,,,"n",,"129944","73167",9789
1479225,3336088,,71,43,,,"n",,"26982","35997",8406
1479225,3336771,,71,81,,,"n",,"30764","115591",8721
1479226,3339974,,71,21,,,"n",,"30937","38647",9810
1479226,3340203,,71,49,,,"n",,"172321","38647",9810
1479226,3340218,,71,53,,,"n",,"34420","38188",9810
1479226,3340253,,71,64,,,"n",,"194533","213502",8165
1479226,3340284,,71,72,,,"n",,"213502","229759",8165
1479226,3340450,,71,89,,,"n",,"172321","158257",9810
1479226,3340488,,71,90,,,"n",,"158257","172321",9810
1479227,3334987,,71,15,,,"n",,"36771","196311",8358
1479227,3335119,,71,53,,,"n",,"237541","132844",8358
1479227,3335133,,71,59,,,"n",,"132844","237541",8358
1479227,3335157,,71,70,,,"n",,"107920",,8697
1479228,3336823,,71,82,,,"n",,"30872","176300",9823
1479228,3336896,,71,86,,,"n",,"177714","30924",9823
1479230,3344610,,71,2,,,"n",,"354495","115591",8721
1479230,3344642,,71,10,,,"n",,"163670","298915",8721
1479230,3344662,,71,16,,,"n",,"41927","26195",8697
1479230,3345256,,71,80,,,"n",,"298915",,8721
1479231,3346188,,71,43,,,"n",,"194533","115847",8165
1479231,3346378,,71,54,,,"n",,"194533","36035",8165
1479232,3346101,,71,10,,,"n",,"27314","94916",9904
1479232,3346112,,71,14,,,"n",,"27420",,8226
1479232,3346366,,71,51,,,"n",,"71605","242709",8226
1479232,3346675,,71,90,,,"n",,"119525","27866",8226
1479233,3346110,,71,11,,,"n",,"31199","27427",8178
1479233,3346426,,71,59,,,"n",,"26982","276708",8406
1479233,3346604,,71,80,,,"n",,"212867","516846",8178
1479233,3346617,,71,83,,,"n",,"307021",,8178
1479234,3346350,,71,50,,,"n",,"196311","237541",8358
1479234,3346386,,71,55,,,"n",,"193530","30840",9790
1479235,3344663,,71,19,,,"n",,"29255","27149",9776
1479235,3344666,,71,20,,,"n",,"97747","33823",9905
1479235,3344765,,71,45,,,"n",,"171548",,9776
1479235,3345247,,71,77,,,"n",,"29255","240539",9776
1479236,3346122,,71,16,,,"n",,"172321","38647",9810
1479237,3344634,,71,6,,,"n",,"95078","116772",9823
1479237,3344660,,71,14,,,"n",,"177714","30872",9823
1479237,3345191,,20,66,,,"p",,"50345",,8177
1479237,3345260,,71,79,,,"n",,"30924","177714",9823
1479238,3349819,,71,23,,,"n",,"71605","212893",8226
1479238,3349862,,71,31,,,"n",,"25366","176300",9823
1479238,3349906,,71,34,,,"n",,"176300","25366",9823
1479238,3349978,,71,40,,,"n",,"25366","30924",9823
1479238,3350036,,71,44,,,"n",,"36011",,8226
1479238,3350561,,71,75,,,"n",,"242709","29316",8226
1479239,3348913,,71,16,,,"n",,"40176","171698",10189
1479239,3348977,,71,46,,,"n",,"36784","40176",10189
1479240,3354364,,71,28,,,"n",,"187666","304733",9790
1479240,3354405,,71,36,,,"n",,"27412",,9788
1479240,3354530,,71,75,,,"n",,"25819","58346",9788
1479240,3354555,,71,78,,,"n",,"114044","26588",9788
1479240,3355037,,195,36,,,"npm",,"27412",,9788
1479242,3350303,,71,47,,,"n",,"27149","113902",9776
1479242,3350372,,20,53,,,"p",,"31199",,8178
1479243,3349781,,71,9,,,"n",,"27324",,10269
1479243,3349814,,71,19,,,"n",,"27234","58351",10269
1479243,3349849,,71,30,,,"n",,"129944","331542",9789
1479243,3350520,,20,68,,,"p",,"129944",,9789
1479243,3350697,,71,83,,,"n",,"129944","150565",9789
1479244,3354973,,71,43,,,"n",,"39045",,9904
1479244,3355268,,71,57,,,"n",,"49825","26675",8697
1479244,3355508,,71,90,,,"n",,"41927","154245",8697
1479245,3349793,,71,11,,,"n",,"38647","30937",9810
1479245,3350523,,71,69,,,"n",,"30764","169200",8721
1479245,3350837,,71,89,,,"n",,"28480",,8721
1479246,3351864,,71,6,,,"n",,"24167","115847",8165
1479246,3352092,,71,23,,,"n",,"10950","240837",8358
1479246,3352213,,20,45,,,"p",,"194533",,8165
1479246,3352363,,20,53,,,"p",,"132844",,8358
1479246,3352469,,71,65,,,"n",,"237541",,8358
1479247,3349827,,71,23,,,"n",,"36000","237542",9905
1479247,3349983,,115,38,,,"o",,"114737",,8406
1479247,3350729,,71,83,,,"n",,"237542","201888",9905
1479248,3367807,,71,34,,,"n",,"30764","354495",8721
1479248,3368056,,71,51,,,"n",,"93447","129944",9789
1479248,3368237,,71,77,,,"n",,"129944",,9789
1479249,3366165,,71,69,,,"n",,"298923","58351",10269
1479249,3366491,,71,89,,,"n",,"27234","298923",10269
1479250,3365410,,71,15,,,"n",,"49825","26675",8697
1479250,3365503,,71,33,,,"n",,"343748","40176",10189
1479251,3365416,,71,18,,,"n",,"38398",,9788
1479251,3366265,,20,79,,,"p",,"58346",,9788
1479252,3365488,,71,31,,,"n",,"95094","37319",8406
1479253,3363818,,71,4,,,"n",,"304733","30840",9790
1479253,3363870,,71,58,,,"n",,"516846","26255",8178
1479253,3363894,,71,82,,,"n",,"27461","141113",9790
1479254,3370620,,71,14,,,"n",,"29255","27149",9776
1479254,3370685,,71,21,,,"n",,"171548","36518",9776
1479254,3371115,,71,89,,,"n",,"94666","208230",9776
1479255,3366011,,71,52,,,"n",,"172321","167065",9810
1479255,3366436,,71,85,,,"n",,"27478","38647",9810
1479257,3371291,,71,11,,,"n",,"38364","40108",8177
1479257,3371356,,71,30,,,"n",,"27420","212893",8226
1479008,2933861,,71,55,,,"n",,"93447",,9789
1479009,2934666,,195,33,,,"npm",,"121633",,9823
1479009,2935199,,71,69,,,"n",,"30924",,9823
1479009,2935270,,71,78,,,"n",,"30834",,9823
1479010,2934622,,20,23,,,"p",,"31199",,8178
1479010,2934631,,71,28,,,"n",,"71560",,8178
1479010,2935098,,71,54,,,"n",,"40735",,9788
1479010,2935141,,71,57,,,"n",,"38398",,9788
1479010,2935183,,71,61,,,"n",,"71560",,8178
1479010,2935200,,71,72,,,"n",,"27427",,8178
1479011,2934620,,20,15,,,"p",,"39045",,9904
1479011,2934765,,71,42,,,"n",,"72735",,9904
1479011,2935126,,71,55,,,"n",,"36774",,10189
1479012,2934617,,20,9,,,"p",,"36011",,8226
1479012,2934619,,71,13,,,"n",,"303913",,8358
1479012,2934629,,71,25,,,"n",,"212893",,8226
1479012,2934630,,71,29,,,"n",,"33065",,8358
1479012,2935194,,71,66,,,"n",,"37389",,8358
1479012,2935233,,71,77,,,"n",,"303914",,8226
1479013,2935190,,71,60,,,"n",,"95082",,9905
1479013,2935261,,71,78,,,"n",,"97747",,9905
1479014,2937746,,71,6,,,"n",,"35997",,8406
1479014,2937863,,71,36,,,"n",,"27425",,8406
1479014,2937897,,20,42,,,"p",,"36084",,10269
1479015,2937458,,71,52,,,"n",,"27478",,9810
1479015,2937509,,71,63,,,"n",,"38647",,9810
1479016,2936071,,71,74,,,"n",,"50345",,8177
1479258,3384068,,71,20,,,"n",,"73167","129944",9789
1479258,3384368,,71,49,,,"n",,"129944","150565",9789
1479258,3384405,,71,56,,,"n",,"331542","39455",9789
1479259,3380299,,71,59,,,"n",,"425963","36784",10189
1479259,3380302,,71,61,,"1",,,,,
1479259,3380307,,195,66,,,"npm",,"36784",,10189
1479259,3380334,,71,90,,,"n",,"26437",,10189
1479260,3381334,,71,12,,,"n",,"141145","450980",10269
1479260,3382549,,71,89,,,"n",,"38398","58346",9788
1479261,3386255,,71,1,,,"n",,"31199","191080",8178
1479261,3386510,,71,24,,,"n",,"516846","212867",8178
1479261,3386618,,71,38,,,"n",,"36889","212881",8177
1479262,3381319,,71,9,,,"n",,"94916","179491",9904
1479262,3381940,,71,48,,,"n",,"304733",,9790
1479262,3382455,,71,86,,,"n",,"47357","79982",9904
1479263,3381313,,71,8,,,"n",,"36035","115847",8165
1479263,3381368,,71,19,,,"n",,"30764","169200",8721
1479263,3381379,,71,22,,,"n",,"163670","169200",8721
1479263,3382313,,71,69,,,"n",,"354495","298915",8721
1479263,3382416,,71,83,,,"n",,"163670","30764",8721
1479264,3387399,,71,19,,,"n",,"36011",,8226
1479264,3387558,,71,42,,,"n",,"205893",,8226
1479265,3381316,,115,8,,,"o",,"27502",,9776
1479265,3381962,,71,48,,,"n",,"36771",,8358
1479266,3381298,,115,5,,,"o",,"107920",,8697
1479266,3381348,,71,16,,,"n",,"180126",,9905
1479266,3381495,,71,39,,,"n",,"278863","33823",9905
1479267,3400647,,71,6,,,"n",,"387727",,9789
1479267,3400693,,71,14,,,"n",,"20694","278863",9905
1479267,3400724,,71,18,,,"n",,"93447","73167",9789
1479267,3401373,,71,53,,,"n",,"20694",,9905
1479267,3401399,,71,56,,,"n",,"13518","129944",9789
1479267,3401589,,20,79,,,"p",,"129944",,9789
1479268,3406838,,71,23,,,"n",,"27234","141145",10269
1479268,3407354,,71,54,,,"n",,"27642","58351",10269
1479268,3407413,,71,59,,,"n",,"27234","157252",10269
1479268,3407517,,71,69,,,"n",,"36774","343748",10189
1479269,3400632,,71,3,,,"n",,"212893","242709",8226
1479269,3400715,,71,18,,,"n",,"134217",,8697
1479269,3401603,,71,78,,,"n",,"196205","27316",8697
1479269,3401714,,195,86,,,"npm",,"36011",,8226
1479269,3401795,,71,90,,,"n",,"107920","49825",8697
1479270,3405651,,71,16,,,"n",,"26255","27310",8178
1479270,3405704,,71,26,,,"n",,"229759",,8165
1479270,3406057,,71,48,,,"n",,"27310","109615",8178
1479270,3406367,,71,80,,,"n",,"26255","212867",8178
1479270,3406458,,71,87,,,"n",,"34114",,8178
1479271,3400668,,71,9,,,"n",,"192625","38398",9788
1479271,3401328,,71,51,,,"n",,"132844","240837",8358
1479271,3401507,,195,64,,,"npm",,"27412",,9788
1479271,3401533,,71,71,,,"n",,"303913","196311",8358
1479271,3401538,,71,72,,,"n",,"196311","237541",8358
1479271,3401748,,71,87,,,"n",,"132844",,8358
1479271,3401753,,71,89,,,"n",,"37292",,9788
1479273,3402383,,71,2,,,"n",,"163670","147729",8721
1479273,3402674,,71,42,,,"n",,"169200","30764",8721
1479273,3402814,,71,49,,,"n",,"30764","28480",8721
1479273,3402897,,71,58,,,"n",,"39847","71017",9790
1479274,3401575,,71,75,,,"n",,"25366","177714",9823
1479274,3401727,,71,87,,,"n",,"75447","355347",9823
1479275,3396491,,71,2,,,"n",,"27314","30250",9904
1479275,3396562,,71,13,,,"n",,"38188","30937",9810
1479275,3396614,,71,20,,,"n",,"94916","30250",9904
1479275,3396641,,71,29,,,"n",,"47357","27314",9904
1479275,3396737,,71,68,,,"n",,"27478","38647",9810
1479276,3421191,,71,10,,,"n",,"107588","27512",8697
1479276,3421239,,71,20,,,"n",,"30924","25366",9823
1479276,3421416,,71,36,,,"n",,"27316","49825",8697
1479276,3421977,,71,53,,,"n",,"25366","116772",9823
1479276,3422067,,71,57,,,"n",,"25366","121633",9823
1479276,3422101,,71,61,,,"n",,"30872","30894",9823
1479276,3422216,,71,74,,,"n",,"30834",,9823
1479277,3427775,,71,35,,,"n",,"192625","25819",9788
1479278,3423699,,71,7,,,"n",,"37373","31199",8178
1479278,3423925,,71,29,,,"n",,"27418","129944",9789
1479278,3423952,,71,35,,,"n",,"27427","516846",8178
1479278,3423977,,20,39,,,"p",,"129944",,9789
1479280,3421159,,71,3,,,"n",,"163670","115591",8721
1479280,3422100,,71,61,,,"n",,"132844",,8358
1479280,3422159,,71,70,,,"n",,"163670","27774",8721
1479280,3422420,,71,83,,,"n",,"149909","355358",8358
1479281,3422451,,195,85,,,"npm",,"242709",,8226
1479282,3421300,,71,30,,,"n",,"20694","237542",9905
1479282,3421540,,71,44,,,"n",,"180126",,9905
1479283,3426677,,71,7,,,"n",,"35997","26618",8406
1479283,3426859,,71,32,,,"n",,"35997","243829",8406
1479283,3426905,,71,43,,,"n",,"243829",,8406
1479283,3426912,,71,44,,,"n",,"27461","304733",9790
1479284,3422110,,71,61,,,"n",,"278831","27306",8177
1479284,3422323,,71,77,,,"n",,"38364","50345",8177
1479285,3441551,,71,5,,,"n",,"242709","212893",8226
1479285,3441682,,71,29,,,"n",,"94652","387727",9789
1479285,3441702,,71,31,,,"n",,"73167","129944",9789
1479285,3441795,,71,34,,,"n",,"13518",,9789
1479285,3442465,,71,66,,,"n",,"447084",,8226
1479286,3441621,,71,23,,,"n",,"40735","114044",9788
1479286,3442338,,71,55,,,"n",,"58346",,9788
1479286,3442458,,71,66,,,"n",,"95082","33823",9905
1479286,3442536,,71,78,,,"n",,"269788","58346",9788
1479287,3441580,,71,14,,,"n",,"169200",,8721
1479287,3442439,,71,62,,,"n",,"27324","27642",10269
1479287,3442873,,71,90,,,"n",,"30764","40193",8721
1479288,3442300,,71,49,,,"n",,"27316","49825",8697
1479288,3442925,,71,90,,,"n",,"27316","35989",8697
1479289,3441548,,71,6,,,"n",,"39045","79982",9904
1479289,3442285,,71,52,,,"n",,"36186","79982",9904
1479290,3441578,,71,13,,,"n",,"441164",,10189
1479290,3442454,,71,65,,,"n",,"36784",,10189
1479291,3441716,,71,33,,,"n",,"177714","30834",9823
1479291,3442358,,71,55,,,"n",,"116772","177714",9823
1479291,3442474,,71,70,,,"n",,"177714","116772",9823
1479291,3442483,,71,72,,,"n",,"304733","331540",9790
1479291,3442512,,71,75,,,"n",,"25366",,9823
1479292,3442975,,71,90,,,"n",,"66940","243829",8406
1479293,3441649,,71,27,,,"n",,"27427","73448",8178
1479293,3441771,,71,36,,,"n",,"307021","516846",8178
1479294,3461518,,71,90,,,"n",,"25366",,9823
1479295,3461156,,71,6,,,"n",,"171698","425963",10189
1479295,3461288,,71,45,,,"n",,"145551",,10189
1479295,3461438,,71,76,,,"n",,"243164",,10189
1479295,3461494,,71,90,,,"n",,"194533","413155",8165
1479295,3461499,,71,90,,,"n",,"40176",,10189
1479296,3461213,,71,21,,,"n",,"107588","27316",8697
1479296,3461254,,71,34,,,"n",,"109615","307021",8178
1479296,3461359,,71,54,,,"n",,"212867","73448",8178
1479297,3461295,,71,45,,,"n",,"39045",,9904
1479297,3461351,,71,50,,,"n",,"240837","196311",8358
1479297,3461394,,71,65,,,"n",,"79982","260470",9904
1479297,3461458,,71,78,,,"n",,"135247","196311",8358
1479297,3461464,,71,80,,,"n",,"179491","79982",9904
1479298,3461250,,71,30,,,"n",,"169200","259296",8721
1479298,3461396,,71,64,,,"n",,"269788","25819",9788
1479298,3461413,,71,68,,,"n",,"163670","30764",8721
1479298,3461470,,71,81,,,"n",,"259296","115591",8721
1479299,3461194,,71,15,,,"n",,"119525","39841",8226
1479299,3461388,,71,65,,,"n",,"242709","303914",8226
1479299,3461420,,71,70,,,"n",,"212893","37357",8226
1479299,3461483,,71,88,,,"n",,"94666","177698",9776
