match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,card_type,player1,team
499497,585722,"verbal_abuse",79,74,,,,"y","36395",8722
499498,588599,,70,24,,,,"y","27427",8178
499498,588635,,70,28,,,,"y","128037",8178
499498,588873,,70,52,,,,"y","37787",9790
499498,588945,,70,64,,,,"y","37156",9790
499498,588992,,70,69,,,,"y","27492",8178
499498,589006,"verbal_abuse",79,72,,,,"y","49939",8178
499498,589087,,70,81,,,,"y","36183",9790
499498,589139,,26,86,,,,"y2","36183",9790
499499,584991,,70,29,,,,"y","36011",8226
499499,585671,,70,60,,,,"y","27411",8226
499499,585723,,70,70,,,,"y","41559",10269
499499,585776,,70,77,,,,"y","27642",10269
499499,585842,,70,82,,,,"y","38188",10269
499499,586065,,70,90,,,,"y","37401",10269
499500,584572,,70,5,,,,"y","27335",9789
499500,584574,,70,45,,,,"y","94685",9789
499500,584576,,70,66,,,,"y","30707",9789
499500,584578,,70,88,,,,"y","31718",9789
499500,584579,,70,90,,,,"y","68253",10189
499501,585166,,70,41,,,,"y","103089",8177
499501,585208,,70,44,,,,"y","39902",8721
499501,585697,,70,66,,,,"y","36130",8177
499502,585088,,70,36,,,,"y","27514",9911
499502,585570,,70,54,,,,"y","27462",9912
499502,585820,,70,82,,,,"y","36051",9911
499502,585861,,70,85,,,,"y","30266",9912
499502,585862,,26,86,,,,"y2","27514",9911
499503,584959,,70,18,,,,"y","30252",8697
499503,584982,,70,23,,,,"y","35989",8697
499503,585167,,70,38,,,,"y","27310",8697
499503,585778,,70,76,,,,"y","37550",8697
499503,586082,,70,75,,,,"y","16368",8398
499504,584937,,70,10,,,,"y","27349",9904
499504,584977,,70,23,,,,"y","58358",9788
499504,585452,,70,47,,,,"y","27346",9904
499504,585714,,70,70,,,,"y","39834",9904
499504,585843,,70,84,,,,"y","31187",9788
499505,585013,,70,31,,,,"y","95904",9810
499505,585069,,70,32,,,,"y","34413",8295
499505,585168,,70,41,,,,"y","30651",9810
499505,586052,,70,89,,,,"y","37760",9810
499505,586053,,70,88,,,,"y","37048",8295
499506,597531,,70,12,,,,"y","37787",9790
499506,597919,,70,63,,,,"y","38725",8721
499506,597926,,70,57,,,,"y","33101",9790
499506,597927,,70,52,,,,"y","19511",8721
499506,597995,,70,80,,,,"y","27504",8721
499506,598024,,70,81,,,,"y","34650",9790
499507,593670,,70,9,,,,"y","95574",8226
499507,593700,"hands",129,21,,,,"y","29622",8226
499507,593728,"pushing",325,30,,,,"y","147729",8226
499507,594094,"serious_fouls",73,54,,,,"y","30707",9789
499507,594170,,70,63,,,,"y","39841",8226
499507,594227,"violence",67,78,,,,"r","36775",8226
499507,594240,"violence",196,78,,,,"y2","30707",9789
499507,594312,,70,85,,,,"y","40190",9789
499508,597571,,270,15,,,,"r","28480",8697
499508,597918,,70,62,,,,"y","27315",8697
499508,597961,,70,70,,,,"y","38244",9823
499509,593773,,70,30,,,,"y","27306",9788
499509,594183,,70,61,,,,"y","36380",9788
499509,594209,,70,70,,,,"y","25948",9788
499509,594229,,70,73,,,,"y","58362",9788
499510,593692,,70,12,,,,"y","27483",10189
499510,593738,,70,29,,,,"y","27303",10189
499510,594083,,70,51,,,,"y","27475",9810
499510,594182,,70,60,,,,"y","69864",9810
499510,594194,,70,67,,,,"y","27461",10189
499510,594214,,70,73,,,,"y","30704",10189
499510,594335,,70,85,,,,"y","26383",9810
499511,593270,"serious_fouls",73,38,,,,"y","27418",9912
499511,593288,,70,45,"1",,,"y","30266",9912
499512,593868,,70,42,,,,"y","9124",8398
499512,594203,,70,70,,,,"y","40923",8398
499512,594313,,70,83,,,,"y","42221",8398
499512,594358,,70,86,,,,"y","12246",9911
499512,594428,,70,90,,,,"y","38828",8398
499513,593884,,70,45,,,,"y","25483",9904
499513,594082,,70,51,,,,"y","43210",8178
499513,594243,,70,79,,,,"y","31199",8178
499513,594244,,70,79,,,,"y","27314",9904
499514,597699,,70,25,,,,"y","36146",10269
499514,597946,,70,50,,,,"y","22535",10269
499514,597947,,70,55,,,,"y","8932",8295
499514,598015,,70,66,,,,"y","38188",10269
499514,598083,,70,76,,,,"y","25364",8295
499514,598947,,70,51,,,,"y","40203",10269
499515,602847,,70,28,,,,"y","35607",9904
499515,603165,,70,27,,,,"y","27346",9904
499516,606606,,70,35,,,,"y","27427",8178
499516,606710,"shirt_pull",77,44,,,,"y","43210",8178
499516,606889,"serious_fouls",73,54,,,,"y","28435",9911
499516,607144,"hands",202,65,,,,"y2","28435",9911
499517,602838,,70,22,,,,"y","30628",10269
499517,602946,,70,43,,,,"y","31718",9789
499517,602991,,70,44,,,,"y","36146",10269
499517,603260,,70,79,,,,"y","27642",10269
499518,602334,"serious_fouls",73,65,,,,"y","34045",8722
499518,602362,"kicked_ball_away",78,80,,,,"y","26437",10189
499518,602376,"serious_fouls",73,87,,,,"y","27483",10189
499518,602377,,70,87,,,,"y","30789",8722
499518,602386,"diving",163,90,"1",,,"y","27303",10189
499519,602885,,70,29,,,,"y","30530",8721
499519,603301,,70,79,,,,"y","38183",8295
499519,603440,,70,90,,,,"y","34420",8721
499520,606619,,70,35,,,,"y","27478",9810
499520,606620,,70,35,,,,"y","36056",9912
499520,606878,,70,54,,,,"y","27472",9810
499520,607049,,70,89,,,,"y","36007",9912
499521,602921,,70,37,,,,"y","30819",8177
499522,602803,,70,20,,,,"y","27412",9788
499522,603117,,70,50,,,,"y","46887",9790
499522,603126,,70,53,,,,"y","37787",9790
499522,603174,,70,63,,,,"y","31936",9788
499522,603258,,70,78,,,,"y","37156",9790
499522,603495,,70,62,,,,"y","30749",9790
499522,603496,,70,63,,,,"y","25524",9790
499523,602918,,70,7,,,,"y","27315",8697
499523,602930,,70,14,,,,"y","26257",8697
499523,603193,"serious_fouls",73,70,,,,"y","40176",8226
499524,614703,,70,19,,,,"y","42221",8398
499524,614849,,70,28,,,,"y","30749",9790
499525,614796,"hands",129,27,,,,"y","30252",8697
499525,615062,"serious_fouls",73,45,,,,"y","36378",8697
499525,615545,"serious_fouls",73,83,,,,"y","30827",8697
499526,611348,,70,39,,,,"y","30937",8178
499526,611917,,70,58,,,,"y","36130",8177
499526,611925,,70,68,,,,"y","27336",8177
499527,610789,"shirt_pull",77,51,,,,"y","12330",8721
499527,610792,,70,52,,,,"y","30249",10189
499527,610831,"serious_fouls",73,66,,,,"y","162679",10189
499527,610854,"diving",163,80,,,,"y","30445",8721
499528,611477,,70,44,,,,"y","27475",9810
499528,611478,,70,45,,,,"y","41923",9810
499528,611915,,70,62,,,,"y","38213",8226
499528,612426,,70,83,,,,"y","41931",9810
499528,612427,,70,90,,,,"y","121957",8226
499529,611408,,70,41,,,,"y","36380",9788
499529,611914,,70,61,,,,"y","31187",9788
499529,612403,,70,86,,,,"y","30789",8722
499529,612404,,70,86,,,,"y","114492",8722
499530,611271,,70,34,,,,"y","32118",9823
499530,611740,,270,48,,,,"r","27607",9911
499530,611913,,70,56,,,,"y","93039",9911
499530,612003,,70,76,,,,"y","30894",9823
499530,612424,,70,85,,,,"y","38843",9823
499531,611158,,70,16,,,,"y","27346",9904
499531,611921,,70,64,,,,"y","34400",9904
499531,612064,,70,79,,,,"y","25483",9904
499531,612338,,70,46,,,,"y","36132",9789
499531,612339,,70,68,,,,"y","39834",9904
499532,611287,,70,37,,,,"y","27451",9912
499532,611288,,70,37,,,,"y","27460",9912
499532,611289,,70,37,,,,"y","37385",8295
499532,611942,,70,76,,,,"y","47551",9912
499532,612164,,26,90,,,,"y2","47551",9912
499533,618083,,70,21,,,,"y","37387",8295
499533,618471,,70,47,,,,"y","30924",9823
499533,618665,,70,66,,,,"y","38244",9823
499533,618673,,70,70,,,,"y","33686",8295
499533,618713,,70,76,,,,"y","30459",9823
499533,618963,,70,90,,,,"y","27284",9823
499533,618964,,70,90,,,,"y","37377",8295
499534,618090,,70,22,,,,"y","128037",8178
499534,618201,,70,37,,,,"y","34267",8178
499534,618550,,70,51,,,,"y","27478",9810
499534,618765,,70,81,,,,"y","27472",9810
499534,618835,,70,85,,,,"y","27471",9810
499535,618873,,70,86,,,,"y","26257",8697
499535,618962,,70,90,,,,"y","40190",9789
499535,618984,,70,90,,,,"y","27313",8697
499536,618549,,70,51,,,,"y","103089",8177
499536,618669,,70,67,,,,"y","37332",8177
499537,622616,,70,72,,,,"y","33338",9790
499537,622727,,70,80,,,,"y","25524",9790
499537,622728,,70,80,,,,"y","26437",10189
499537,622752,,70,87,,,,"y","27483",10189
499538,618269,,70,44,,,,"y","27462",9912
499538,618685,,70,73,,,,"y","69923",8721
499538,618686,,70,74,,,,"y","39828",9912
499538,618764,,70,81,,,,"y","27324",8721
499539,618231,,70,41,,,,"y","30789",8722
499539,618585,,70,55,,,,"y","42221",8398
499539,618656,,70,62,,,,"y","36395",8722
499540,617561,"serious_fouls",73,20,,,,"y","36051",9911
499540,617608,"serious_fouls",73,41,,,,"y","24632",9788
499540,617637,"serious_fouls",73,51,,,,"y","71353",9788
499540,617653,"stall_time",25,60,,,,"y","31299",9911
499540,617697,"serious_fouls",73,76,,,,"y","26472",9788
499540,617722,"serious_fouls",73,84,,,,"y","43061",9911
499541,618109,,70,31,,,,"y","115670",9904
499541,618266,,70,45,,,,"y","39841",8226
499541,618633,,70,58,,,,"y","27349",9904
499541,618943,,70,87,,,,"y","166872",8226
499542,630024,,70,70,,,,"y","36011",8226
499542,630123,"shirt_pull",77,81,,,,"y","30749",9790
499542,630146,"shirt_pull",77,81,,,,"y","29543",8226
499542,630211,,26,85,,,,"y2","30749",9790
499542,630290,"diving",163,90,,,,"y","40176",8226
499542,630371,"stall_time",25,90,"3",,,"y","25524",9790
499543,634196,,70,84,,,,"y","27314",9904
499543,634283,,70,62,,,,"y","39834",9904
499544,629362,,70,38,,,,"y","30886",8177
499544,630497,,70,78,,,,"y","36132",9789
499545,629084,,70,3,,,,"y","38244",9823
499545,629300,,70,35,,,,"y","39774",9823
499545,629774,,70,46,,,,"y","30709",9823
499545,630059,,70,68,,,,"y","19511",8721
499546,629270,,70,35,,,,"y","33285",8398
499546,629361,,70,38,,,,"y","40923",8398
499546,630312,,70,85,,,,"y","26799",8398
499546,630369,,70,82,,,,"y","42221",8398
499546,630511,,70,90,,,,"y","27471",9810
499547,628662,"serious_fouls",73,45,"1",,,"y","27460",9912
499547,628736,"serious_fouls",73,85,,,,"y","36056",9912
499547,628754,,70,90,"3",,,"y","27303",10189
499548,633673,,70,42,,,,"y","30253",8178
499548,634116,,70,75,,,,"y","38848",8722
499548,634117,,70,76,,,,"y","27557",8722
499548,635100,,70,75,,,,"y","30789",8722
499549,629299,,70,34,,,,"y","33336",9911
499549,629817,,70,47,,,,"y","27642",10269
499549,630288,,70,84,,,,"y","27774",10269
499550,634258,,70,90,,,,"y","94916",8295
499551,639255,,70,37,,,,"y","35988",9823
499551,639304,,70,40,,,,"y","27472",9810
499553,640182,,70,66,,,,"y","27360",9789
499553,640206,,70,69,,,,"y","147731",8722
499554,643120,,70,45,"1",,,"y","37787",9790
499556,639312,,70,39,,,,"y","33082",8398
499556,640168,,70,60,,,,"y","71017",9912
499556,640226,,70,69,,,,"y","33285",8398
499556,640401,,70,86,,,,"y","40923",8398
499556,640532,,70,90,,,,"y","37558",8398
499556,642066,,70,40,,,,"y","37201",9912
499557,639101,,70,19,,,,"y","25483",9904
499557,639885,,70,51,,,,"y","27336",8177
499557,639945,,70,51,,,,"y","34400",9904
499557,640063,,70,57,,,,"y","36130",8177
499557,640381,,70,84,,,,"y","25819",8177
499557,640451,,270,89,,,,"r","30886",8177
499557,640472,,70,90,,,,"y","31244",8177
499558,639018,,70,4,,,,"y","12330",8721
499558,639409,,70,44,,,,"y","69923",8721
499558,640252,,70,78,,,,"y","27339",8721
499558,640319,,70,82,,,,"y","19511",8721
499559,639039,,70,8,,,,"y","30776",9911
499559,639264,,70,38,,,,"y","39843",9911
499559,639946,,70,51,,,,"y","29543",8226
499559,640116,,270,60,,,,"r","78990",8226
499559,640148,,270,61,,,,"r","29303",8226
499560,651371,,70,26,,,,"y","30821",9904
499560,651593,,70,44,,,,"y","33101",9790
499561,651694,,70,45,,,,"y","24104",8177
499561,651757,,70,55,,,,"y","27336",8177
499561,651807,,70,62,,,,"y","16300",8177
499562,646912,,70,82,,,,"y","75467",8398
499563,646979,,70,24,,,,"y","27492",8178
499563,647137,,70,39,,,,"y","31290",8721
499563,647771,,70,60,,,,"y","43210",8178
499563,648132,"verbal_abuse",79,90,"1",,,"y","27427",8178
499564,647179,,70,39,,,,"y","27306",9788
499564,647861,,70,68,,,,"y","27471",9810
499564,647865,,70,74,,,,"y","27475",9810
499565,647000,,70,25,,,,"y","38244",9823
499565,647383,,70,45,,,,"y","30709",9823
499565,647384,,70,36,,,,"y","27460",9912
499565,647811,,70,62,,,,"y","36056",9912
499565,647821,,70,67,,,,"y","37201",9912
499565,647860,,70,68,,,,"y","30459",9823
499565,648181,,70,90,,,,"y","38170",9912
499566,647810,,70,49,,,,"y","36395",8722
499566,647814,,70,58,,,,"y","30628",10269
499566,647815,,70,57,,,,"y","39810",8722
499567,647293,,70,40,,,,"y","27514",9911
499568,647580,,70,50,,,,"y","37381",8295
499568,647627,,70,53,,,,"y","36775",8226
499568,647819,,70,64,,,,"y","37387",8295
499568,647820,,70,65,,,,"y","36011",8226
499568,648049,,70,86,,,,"y","36076",8295
499568,648050,,70,85,,,,"y","29622",8226
499568,648051,,70,87,,,,"y","147729",8226
499568,648166,,26,89,,,,"y2","147729",8226
499569,656536,,70,4,,,,"y","30704",10189
499569,656680,,70,38,,,,"y","27483",10189
499569,657242,,70,63,,,,"y","27303",10189
499569,657254,,26,70,,,,"y2","27483",10189
499569,657307,,26,76,,,,"y2","30924",9823
499569,657326,,70,79,,,,"y","38244",9823
499569,657341,,70,63,,,,"y","30924",9823
499569,657519,,70,90,,,,"y","30688",9823
499569,657785,,70,89,,,,"y","2862",10189
499570,656538,,70,19,,,,"y","49939",8178
499570,657532,,70,73,,,,"y","30937",8178
499571,657115,,70,48,,,,"y","30749",9790
499571,657246,,70,68,,,,"y","36183",9790
499571,657401,,70,82,,,,"y","30764",9790
499571,657833,,70,89,,,,"y","37787",9790
499572,657247,,70,26,,,,"y","27472",9810
499572,657252,,70,67,,,,"y","34114",10269
499572,657537,,70,84,,,,"y","36060",9810
499573,656612,,70,33,,,,"y","30706",8697
499573,657097,,70,47,,,,"y","41927",8697
499573,657188,,70,52,,,,"y","31235",8697
499574,661068,,70,38,,,,"y","30445",8721
499574,661131,,70,44,,,,"y","33285",8398
499574,661585,,70,90,,,,"y","27339",8721
499575,657264,,70,66,,,,"y","23628",8722
499575,657424,,70,80,,,,"y","39834",9904
499575,657540,,70,83,,,,"y","30789",8722
499575,657554,,70,90,,,,"y","97491",8722
499576,661140,,70,45,,,,"y","27462",9912
499576,661307,,70,54,,,,"y","24632",9788
499576,661378,,70,65,,,,"y","37201",9912
499576,661432,,70,71,,,,"y","36007",9912
499576,661569,,70,90,,,,"y","27306",9788
499576,661578,,70,87,,,,"y","24138",9912
499577,656500,,70,85,,,,"y","24104",8177
499335,393460,,70,35,,,,"y","16300",8177
499335,393462,,70,49,,,,"y","37332",8177
499335,393463,,70,90,,,,"y","30819",8177
499336,388824,,70,60,,,,"y","147729",8226
499336,388874,,70,72,,,,"y","29622",8226
499337,393465,,70,54,,,,"y","42346",10269
499337,393466,,70,83,,,,"y","27654",9904
499338,388819,,70,63,,,,"y","12246",9911
499338,388872,,70,77,,,,"y","43061",9911
499338,389087,,26,90,,,,"y2","43061",9911
499339,388053,,70,5,,,,"y","15403",8721
499339,388100,,70,19,,,,"y","27339",8721
499339,388155,,70,29,,,,"y","36060",9810
499339,388341,,70,42,,,,"y","26383",9810
499340,388094,,70,20,,,,"y","36056",9912
499340,388699,,70,53,,,,"y","27462",9912
499340,388845,,70,66,,,,"y","27293",9790
499340,388949,,70,78,,,,"y","30598",9790
499341,389064,,70,82,,,,"y","79737",9789
499341,389126,,70,87,,,,"y","26799",8398
499342,388157,,70,30,,,,"y","28480",8697
499342,388370,,70,44,,,,"y","26257",8697
499342,388800,,70,60,,,,"y","27412",9788
499342,388848,,70,67,,,,"y","31235",8697
499342,388984,,70,82,,,,"y","25366",8697
499343,387816,"hands",129,66,,,,"y","37384",8295
499578,665108,,70,30,,,,"y","26588",9788
499578,666224,,70,84,,,,"y","24632",9788
499578,666225,,70,89,,,,"y","29257",9788
499579,669592,,70,36,,,,"y","31244",8177
499579,670055,,70,84,,,,"y","16300",8177
499580,665665,,70,51,,,,"y","95078",8178
499580,666067,,70,75,,,,"y","49939",8178
499580,666068,,70,75,,,,"y","27303",10189
499580,666069,,70,82,,,,"y","2862",10189
499580,666089,,70,63,,,,"y","30704",10189
499580,666141,,70,90,,,,"y","25773",10189
499581,664912,,70,11,,,,"y","39841",8226
499581,664954,,70,25,,,,"y","29543",8226
499581,665747,,70,61,,,,"y","69923",8721
499581,665784,,70,67,,,,"y","27324",8721
499581,665806,,70,72,,,,"y","35411",8226
499581,665860,,70,80,,,,"y","121957",8226
499581,666015,"serious_fouls",177,88,,,,"y2","39841",8226
499581,666057,,70,90,"1",,,"y","30902",8721
499582,665168,,70,24,,,,"y","20396",9789
499582,665780,,70,55,,,,"y","26383",9810
499582,665782,,70,62,,,,"y","27305",9810
499582,666103,,70,83,,,,"y","27471",9810
499582,666104,,70,89,,,,"y","69864",9810
499583,664952,,70,21,,,,"y","24138",9912
499583,665630,,70,50,,,,"y","27320",10269
499583,665631,,70,51,,,,"y","34114",10269
499583,666055,,70,84,,,,"y","41559",10269
499584,669677,,70,42,,,,"y","41927",8697
499584,669910,,70,69,,,,"y","35989",8697
499584,670038,,70,87,,,,"y","27310",8697
499585,664488,"serious_fouls",73,39,,,,"y","39844",9911
499585,664504,"serious_fouls",73,45,,,,"y","36051",9911
499585,664577,,70,70,,,,"y","12246",9911
499585,664609,,70,80,,,,"y","27349",9904
499586,665169,,70,38,,,,"y","37558",8398
499586,665649,,70,47,,,,"y","39796",8398
499586,665650,,70,49,,,,"y","36090",8398
499586,665651,,70,47,,,,"y","37387",8295
499586,666126,,70,82,,,,"y","26799",8398
499586,666127,,70,86,,,,"y","33339",8398
499586,666128,,70,75,,,,"y","34413",8295
499586,666129,,70,79,,,,"y","8932",8295
499587,672841,"serious_fouls",73,44,,,,"y","36007",9912
499587,672911,"serious_fouls",73,74,,,,"y","71017",9912
499587,672960,,70,45,"1",,,"y","27427",8178
499588,673958,,70,55,,,,"y","37384",8295
499588,674019,,70,67,,,,"y","33686",8295
499588,674025,,70,69,,,,"y","25364",8295
499589,673219,,70,15,,,,"y","15403",8721
499589,673342,,70,36,,,,"y","29471",10269
499590,677847,,70,56,,,,"y","30987",9790
499590,677892,,70,65,,,,"y","26545",8697
499590,677934,,70,77,,,,"y","30749",9790
499590,677935,,70,79,,,,"y","36183",9790
499590,677993,,70,87,,,,"y","30668",9790
499591,673222,,70,13,,,,"y","39898",9911
499591,673903,,70,54,,,,"y","30652",9911
499591,674011,,70,65,,,,"y","13518",8177
499591,674479,,70,90,,,,"y","33336",9911
499592,673209,,70,6,,,,"y","39796",8398
499592,673321,,70,30,,,,"y","30711",9823
499592,674180,,70,79,,,,"y","42221",8398
499593,674056,,70,72,,,,"y","34400",9904
499593,674076,,70,75,,,,"y","118386",9904
499593,674196,,70,84,,,,"y","38863",9810
499594,677639,,70,32,,,,"y","40985",9788
499594,677921,,70,74,,,,"y","27303",10189
499594,677941,,70,79,,,,"y","71353",9788
499594,677951,,70,83,,,,"y","30249",10189
499595,673213,,70,10,,,,"y","36011",8226
499595,673980,,70,46,,,,"y","114492",8722
499595,674010,,70,63,,,,"y","38848",8722
499595,674012,,70,65,,,,"y","27550",8722
499595,674127,,270,78,,,,"r","38215",8722
499596,679353,,70,27,,,,"y","43210",8178
499596,679383,"kicked_ball_away",78,40,,,,"y","30924",9823
499596,679393,,70,43,,,,"y","27427",8178
499596,679397,,70,45,,,,"y","27492",8178
499596,679462,"diving",163,67,,,,"y","49939",8178
499596,679536,"serious_fouls",73,60,,,,"y","30253",8178
499597,680087,,70,53,,,,"y","30652",9911
499597,680088,,70,53,,,,"y","27514",9911
499597,680317,,70,86,,,,"y","27607",9911
499598,679882,,70,38,,,,"y","27774",10269
499598,679883,,70,34,,,,"y","68253",10189
499598,679954,,70,45,,,,"y","37401",10269
499598,680031,,70,51,,,,"y","42346",10269
499598,680089,,70,58,,,,"y","27642",10269
499599,679373,,70,30,,,,"y","71399",9789
499599,679472,,70,64,,,,"y","15403",8721
499599,679478,,70,71,,,,"y","19511",8721
499599,679486,,270,75,,,,"r","27335",9789
499599,679509,,70,87,,,,"y","35990",9789
499600,679889,,70,39,,,,"y","27471",9810
499600,680011,,270,50,,,,"r","27472",9810
499600,680219,,70,71,,,,"y","37550",8697
499600,680269,,70,76,,,,"y","26383",9810
499601,679896,,70,35,,,,"y","40093",8226
499601,680032,,70,50,,,,"y","29543",8226
499601,680175,,70,65,,,,"y","38170",9912
499601,680288,,26,82,,,,"y2","38170",9912
499602,679470,,70,66,,,,"y","23628",8722
499603,679915,,70,43,,,,"y","40923",8398
499603,679966,,70,45,,,,"y","39796",8398
499603,680096,,70,57,,,,"y","36380",9788
499603,680319,,70,82,,,,"y","75467",8398
499603,680404,,70,86,,,,"y","36090",8398
499603,680405,,70,90,,,,"y","38432",9788
499604,679344,,70,20,,,,"y","25364",8295
499604,679358,,70,24,,,,"y","8932",8295
499604,679370,,70,35,,,,"y","39834",9904
499604,679500,,70,84,,,,"y","36076",8295
499605,681787,,70,18,,,,"y","31187",9788
499605,682571,,70,55,,,,"y","27232",9788
499606,682100,,70,43,,,,"y","39810",8722
499606,682663,,70,71,,,,"y","39106",9790
499607,682631,,70,60,,,,"y","71399",9789
499608,682047,,70,41,,,,"y","33082",8398
499608,683058,,70,90,,,,"y","36092",8398
499609,681811,,70,19,,,,"y","37384",8295
499609,681837,,70,26,,,,"y","36076",8295
499609,682011,,70,36,,,,"y","95081",8295
499609,682470,,70,49,,,,"y","26545",8697
499609,682684,,70,69,,,,"y","42321",8697
499609,682789,,70,80,,,,"y","33686",8295
499610,681788,,70,10,,,,"y","27336",8177
499610,681938,,70,28,,,,"y","31244",8177
499610,682998,,70,86,,,,"y","2862",10189
499611,681815,,70,20,,,,"y","39892",9911
499611,681952,,70,33,,,,"y","28435",9911
499611,682012,,70,34,,,,"y","27475",9810
499611,682680,,70,70,,,,"y","37760",9810
499612,681767,,70,9,,,,"y","38725",8721
499612,681768,,70,9,,,,"y","27349",9904
499612,681770,,70,12,,,,"y","35607",9904
499612,682625,,70,59,,,,"y","27347",9904
499613,682495,"shirt_pull",77,54,,,,"y","30872",9823
499613,682603,,70,59,,,,"y","30894",9823
499613,682642,,70,65,,,,"y","147729",8226
499613,682879,,70,87,,,,"y","30459",9823
499613,682956,,70,90,"1",,,"y","36011",8226
499614,689002,"serious_fouls",73,17,,,,"y","30628",10269
499614,689217,"serious_fouls",73,54,,,,"y","38244",9823
499615,689335,,70,76,,,,"y","39841",8226
499615,689396,,70,85,,,,"y","36775",8226
499615,689424,,70,90,,,,"y","27483",10189
499617,689093,,70,32,,,,"y","33338",9790
499617,689094,,70,31,,,,"y","27472",9810
499617,689213,,70,55,,,,"y","37787",9790
499617,689336,,70,71,,,,"y","37156",9790
499617,689379,,70,81,,,,"y","27481",9810
499617,689388,,70,81,,,,"y","36183",9790
499617,689430,,70,90,,,,"y","27471",9810
499617,689437,,70,90,,,,"y","39106",9790
499617,689438,,70,90,,,,"y","36060",9810
499618,689279,,70,63,,,,"y","27462",9912
499618,689380,,70,81,,,,"y","39828",9912
499619,689214,,70,55,,,,"y","28435",9911
499619,689398,,70,85,,,,"y","147731",8722
499620,689119,,70,36,,,,"y","30937",8178
499620,689153,,70,39,,,,"y","49939",8178
499620,689154,,26,45,,,,"y2","49939",8178
499620,689261,,70,56,,,,"y","36092",8398
499620,689293,,70,62,,,,"y","27492",8178
499621,689215,,70,49,,,,"y","31187",9788
499622,689092,,70,24,,,,"y","37381",8295
499622,689118,,70,39,,,,"y","24104",8177
499622,689139,,70,44,,,,"y","30693",8177
499622,689147,,70,45,,,,"y","31244",8177
499344,399652,,70,23,,,,"y","27492",8178
499344,399848,,70,39,,,,"y","49939",8178
499344,399867,,26,40,,,,"y2","27492",8178
499344,400724,,70,81,,,,"y","30749",9790
499344,403034,,70,64,,,,"y","39106",9790
499345,399632,"serious_fouls",73,16,,,,"y","36132",9789
499345,399638,"hands",129,20,,,,"y","71399",9789
499345,399665,"serious_fouls",73,28,,,,"y","27303",10189
499345,400444,"serious_fouls",73,69,,,,"y","30250",10189
499345,400452,"serious_fouls",177,72,,,,"y2","30250",10189
499345,400484,"serious_fouls",63,76,,,,"r","30251",10189
499345,400649,"serious_fouls",73,84,,,,"y","36388",9789
499346,399653,,70,21,,,,"y","33082",8398
499346,399667,,70,28,,,,"y","26799",8398
499347,400336,,70,53,,,,"y","36130",8177
499347,400448,,70,68,,,,"y","31244",8177
499348,454781,,70,18,,,,"y","27484",9810
499348,454782,,70,19,,,,"y","37387",8295
499348,454783,,70,35,,,,"y","37760",9810
499348,454787,,70,62,,,,"y","38863",9810
499349,399739,,70,29,,,,"y","36395",8722
499350,404546,,70,54,,,,"y","39898",9911
499350,405597,,70,75,,,,"y","12246",9911
499351,404158,,70,9,,,,"y","31936",9788
499351,404281,,70,28,,,,"y","27349",9904
499351,404556,,70,55,,,,"y","38202",9788
499351,404657,,70,73,,,,"y","39045",9904
499351,404675,,70,75,,,,"y","39839",9788
499351,404825,,70,85,,,,"y","27412",9788
499352,399656,,70,19,,,,"y","39841",8226
499352,399943,,70,38,,,,"y","36011",8226
499352,400352,,70,49,,,,"y","42346",10269
499352,400390,,70,50,,,,"y","38188",10269
499352,400465,,70,67,,,,"y","37401",10269
499352,401154,,70,90,,,,"y","35411",8226
499352,403054,,70,90,,,,"y","30648",10269
499353,412083,"serious_fouls",73,16,,,,"y","30252",8697
499353,412114,"serious_fouls",73,29,,,,"y","30459",9823
499353,412731,"serious_fouls",73,82,,,,"y","30697",8697
499354,411677,,70,39,,,,"y","35607",9904
499354,411685,,70,44,,,,"y","39834",9904
499354,411722,,70,61,,,,"y","27654",9904
499355,416876,,70,25,,,,"y","36146",10269
499355,417054,,70,29,,,,"y","38206",8295
499355,417438,,70,46,,,,"y","27326",10269
499355,417491,,70,57,,,,"y","36076",8295
499355,417758,,70,89,,,,"y","38672",8295
499356,412069,,70,13,,,,"y","30572",9810
499356,412086,,70,17,,,,"y","30912",9810
499356,412186,,270,34,,,,"r","27471",9810
499356,412708,,70,79,,,,"y","69864",9810
499357,416698,,70,19,,,,"y","33101",9790
499357,416778,,70,24,,,,"y","36183",9790
499357,416799,,70,26,,,,"y","31290",8721
499357,416963,,70,35,,,,"y","27339",8721
499357,417632,,70,77,,,,"y","30668",9790
499358,412638,,70,70,,,,"y","30789",8722
499358,412857,,70,90,,,,"y","27557",8722
499358,414623,,70,78,,,,"y","36395",8722
499359,412061,,70,7,,,,"y","39843",9911
499359,412098,,70,22,,,,"y","39892",9911
499359,412162,,70,30,,,,"y","37558",8398
499359,412566,,70,55,,,,"y","12246",9911
499359,412810,,70,87,,,,"y","39900",9911
499359,414633,,70,27,,,,"y","38828",8398
499360,412187,,70,33,,,,"y","45352",8177
499360,412844,,70,89,,,,"y","27330",8177
499361,417154,,70,41,,,,"y","31718",9789
499362,422240,,70,40,,,,"y","27412",9788
499362,422828,,70,57,,,,"y","27425",9788
499362,422923,,70,76,,,,"y","36390",9788
499362,423043,,70,80,,,,"y","37787",9790
499363,422147,"verbal_abuse",79,37,,,,"y","30648",10269
499363,422234,,70,43,,,,"y","40190",9789
